date,spy_tlt_corr,tlt_vol
2019-11-30,-0.5229660039021478,0.15795299635191043
2019-12-31,-0.2874250499194146,0.1394406895343628
2020-01-31,-0.37800231805109813,0.12865021978411384
2020-02-29,-0.4178897861612057,0.12851513303263398
2020-03-31,-0.5460361941091935,0.13411283548301042
2020-04-30,-0.5106421645650715,0.37134660989322443
2020-05-31,-0.5025377623754189,0.3791957655834278
2020-06-30,-0.48983231777242253,0.38167594443880165
2020-07-31,-0.5333347684012957,0.16289693393093227
2020-08-31,-0.6473171419295602,0.13627421815063698
2020-09-30,-0.5778978427594927,0.12346551840584265
2020-10-31,-0.1788095432484224,0.10787849489048434
2020-11-30,-0.1955697846833221,0.11238188330367674
2020-12-31,-0.21014444957725018,0.12479432790868424
2021-01-31,-0.18074338791212166,0.12299914733149989
2021-02-28,-0.16562822410602487,0.12747260103617167
2021-03-31,-0.07913546365301481,0.13397583603795024
2021-04-30,0.03143762810828809,0.14460714899447688
2021-05-31,0.12201733767106503,0.14595406358294288
2021-06-30,0.2916288684797442,0.115185330067412
2021-07-31,0.11085564846178053,0.10983835662877724
2021-08-31,-0.17063645057098922,0.12850627442742224
2021-09-30,-0.48958063095995885,0.1317538849942455
2021-10-31,-0.28327703332658916,0.13537845850645994
2021-11-30,-0.0820937492393847,0.13423638639215996
2021-12-31,-0.23852758286762227,0.16222242728921463
2022-01-31,-0.422118702050807,0.1589727006666612
2022-02-28,-0.3292308615540274,0.1669010796522672
2022-03-31,-0.20184177800332972,0.1548265869324274
2022-04-30,-0.15568116657351924,0.18494717743026995
2022-05-31,-0.018489074606736256,0.19324744567466193
2022-06-30,-0.012320340744708223,0.196090630209121
2022-07-31,0.01926660467251176,0.20787184169738426
2022-08-31,-0.07172306304357284,0.2029896293847476
2022-09-30,0.08774697544294578,0.2000504274428787
2022-10-31,0.1608731448686127,0.2075752189636595
2022-11-30,0.18047103900847866,0.2010475151436174
2022-12-31,0.3061661889186376,0.2160974877218027
2023-01-31,0.26151555233159784,0.21865521431778184
2023-02-28,0.25526314585375515,0.21877591376709948
2023-03-31,0.21465784418449527,0.20317950106245983
2023-04-30,-0.04106377524213927,0.19282014472010903
2023-05-31,-0.11422607053519779,0.17942134441415677
2023-06-30,-0.38342051133567473,0.17925594262673772
2023-07-31,-0.16236018382155631,0.15673692303076775
2023-08-31,0.22759229975885187,0.1315178933035519
2023-09-30,0.35896430300838394,0.15600597240479624
2023-10-31,0.33849539590842087,0.1589109844931317
2023-11-30,0.25379419995269475,0.19218773847186155
2023-12-31,0.3838994630211731,0.213792279694063
2024-01-31,0.3019439402349498,0.21390178468500498
2024-02-29,0.23215877754467318,0.1743580360565929
2024-03-31,0.19209504860565618,0.16446018257537925
2024-04-30,0.1858038890835861,0.13882257062752357
2024-05-31,0.22531134650275156,0.1319176043450718
2024-06-30,0.27866958031081707,0.12498658098437104
2024-07-31,0.2874270404004525,0.14379579310193155
2024-08-31,0.35503749085356145,0.1401753063667236
2024-09-30,-0.051034623864622534,0.15311143483944586
2024-10-31,-0.17230805713929137,0.13357345319968894
2024-11-30,-0.1402196196919652,0.11227602118536702
2024-12-31,-0.11921332722856906,0.13986315144259379
2025-01-31,0.04610485487531572,0.14601539031004376
2025-02-28,0.13895149846099342,0.14385949897949962
2025-03-31,0.2805804294029199,0.1311825059368133
2025-04-30,-0.009820310966344161,0.12629775516218403
2025-05-31,0.15904552689476467,0.1605742655655103
2025-06-30,0.15342653731126976,0.15079447086353182
2025-07-31,0.20709704569941767,0.15576056147550718
2025-08-31,0.09098460185381664,0.12106284396845417
2025-09-30,-0.016045993442313725,0.10759857977296895
2025-10-31,0.029927584255187815,0.10588514730275377
2025-11-30,-0.09766413316441501,0.09645146650653112
2025-12-31,-0.18561176254984266,0.09114203629992085
